order_id,service_category,delivery_type,origin_node_type,origin_node_name,origin_operator,dest_node_type,final_carrier,num_ops,num_processes,num_legs,num_transfers,has_crossdocking,has_first_mile,num_operators,total_span_hours,picking_window_hours,total_process_time_mins,complexity_score,short_picking_window,anomalous_span,complex_route,seller_origin,span_ratio
FOFCL000028469460,REGULAR,HOME_DELIVERY,SELLER,DPG CHILEGSC-SCD26801355247F,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,8.0,660,30,False,False,False,True,0.7402941176470589
FOFCL000028469471,REGULAR,HOME_DELIVERY,SELLER,UPDOWN JUEGOSGSC-SCEF057F5A94F3E,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,1,36.5,8.0,540,30,False,False,False,True,1.0735294117647058
FOFCL000028469466,REGULAR,HOME_DELIVERY,SELLER,AIZO SHOPGSC-SC4E96D957F2500,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,4.0,480,65,False,False,False,True,0.7647058823529411
FOFCL000028469450,DATE_RANGE,HOME_DELIVERY,SELLER,HOME-NEAT CLGSC-SC93BFAE2CACF6D,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,68.0,15600,35,False,False,False,True,1.3232996632996632
FOFCL000028469455,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,FALABELLA,6,3,3,2,True,True,2,36.0,16.5,450,60,False,False,False,False,1.3846153846153846
FOFCL000028469477,MESON,COLLECT,SELLER,GABELLAGSC-SC992A3EE90B546,SELLER,PICKUP_POINT,BLUEEXPRESS,6,3,3,2,True,True,1,50.5,8.0,840,65,False,False,False,True,1.9423076923076923
FOFCL000028469437,MESON,COLLECT,STORE,FALABELLA COSTANERA CENTER,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469459,MESON,COLLECT,SELLER,COLLOKYGSC-SC99EB0F8DD43A9,SELLER,PICKUP_POINT,HOME DELIVERY CORP,8,4,4,3,True,True,1,27.0,8.0,840,95,False,False,True,True,1.0384615384615385
FOFCL000028469478,MESON,COLLECT,STORE,FALABELLA ELECTROHOGAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469481,REGULAR,HOME_DELIVERY,SELLER,BEYAIGSC-SC979F9EF46E8FB,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000028469745,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028469719,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,SODIMAC,6,3,3,2,True,True,3,36.17,27.0,570,60,False,False,False,False,1.3911538461538462
FOFCL000028469463,MESON,COLLECT,SELLER,TODO PARA EL HOGARGSC-SCDD1827F6A2A74,SELLER,STORE,TOTTUS,8,4,4,3,True,True,2,28.17,1.0,420,105,True,False,True,True,1.0834615384615385
FOFCL000028469498,REGULAR,HOME_DELIVERY,SELLER,DULCES SUENOSGSC-SC20705C1BE181E,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,1.0,210,70,True,False,False,True,1.4705882352941178
FOFCL000028469736,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469488,REGULAR,HOME_DELIVERY,SELLER,ROJAS CAN LTDAGSC-SCB118D3739EADA,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,1.0,300,70,True,False,False,True,1.4705882352941178
FOFCL000028469513,REGULAR,HOME_DELIVERY,SELLER,XTREMEPLAYGSC-SCB33B4AFCDEA93,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,26.17,1.0,240,35,True,False,False,True,0.7697058823529412
FOFCL000028469473,MESON,COLLECT,SELLER,COSMETICGSC-SC55CFB768F9346,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,29.0,1.0,420,105,True,False,True,True,1.1153846153846154
FOFCL000028469464,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,34.0,25.0,330,20,False,False,False,False,1.0
FOFCL000028469472,MESON,COLLECT,SELLER,MAKROHOMECLGSC-SCC99AFEC35CA29,SELLER,PICKUP_POINT,BLUEEXPRESS,6,3,3,2,True,True,2,25.52,6.0,720,70,False,False,False,True,0.9815384615384615
FOFCL000028469505,REGULAR,HOME_DELIVERY,SELLER,MOSAICOGSC-SC8BEEDE314C1F7,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,24.5,1.0,210,70,True,False,False,True,0.7205882352941176
FOFCL000028469761,MESON,COLLECT,SELLER,SILK PERFUMESGSC-SCC41C79FD6C61D,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,1.0,420,105,True,False,True,True,1.0769230769230769
FOFCL000028469493,DATE_RANGE,HOME_DELIVERY,SELLER,ACONCAGUA PLAYGSC-SCE8FC843E6BF91,SELLER,THREE_PL_HUB,CHILEXPRESS,4,2,2,1,False,True,2,36.5,6.0,600,35,False,False,False,True,0.12289562289562289
FOFCL000028469495,REGULAR,HOME_DELIVERY,SELLER,LEVISGSC-SC423D41FE659FD,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,720,65,False,False,False,True,0.7647058823529411
FOFCL000028469489,MESON,COLLECT,SELLER,CASA OCHOGSC-SCF964A103AFA8E,SELLER,STORE,SODIMAC,8,4,4,3,True,True,3,28.17,1.0,480,105,True,False,True,True,1.0834615384615385
FOFCL000028469494,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,2,1,1,0,False,False,1,36.02,16.5,90,0,False,False,False,False,1.0594117647058825
FOFCL000028469528,MESON,COLLECT,SELLER,BIZA.CLGSC-SC77BD1D65D5FEC,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000027944254,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,34.0,15.0,270,20,False,False,False,False,1.0
FOFCL000028469490,MESON,COLLECT,SELLER,KOMO2GSC-SC07DDAB9F71655,SELLER,STORE,SODIMAC,6,3,3,2,True,True,2,28.17,1.0,360,75,True,False,False,True,1.0834615384615385
FOFCL000028469486,MESON,COLLECT,SELLER,WORLD SUPER STOREGSC-SC530DD6181A886,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,52.17,8.0,840,100,False,False,True,True,2.0065384615384616
FOFCL000028469497,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,2,82.0,27.0,510,60,False,False,False,False,2.411764705882353
FOFCL000027944285,MESON,COLLECT,SELLER,SHERPYCLGSC-SC90F597A13EFC6,SELLER,PICKUP_POINT,HOME DELIVERY CORP,8,4,4,3,True,True,1,99.0,8.0,750,95,False,True,True,True,3.8076923076923075
FOFCL000028469520,MESON,COLLECT,SELLER,INTERANDINAGSC-SC2C3337861F141,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,76.17,6.0,720,100,False,False,True,True,2.9296153846153845
FOFCL000028330709,MESON,COLLECT,STORE,FALABELLA VIÃ‘A DEL MAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028469501,MESON,COLLECT,SELLER,DBSGSC-SC5D0BFEEE6F30F,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028469503,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,49.02,7.02,150,20,False,False,False,False,1.441764705882353
FOFCL000028469496,MESON,COLLECT,STORE,FALABELLA LOS ÃNGELES,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469532,TO_CAR,COLLECT,SELLER,WORLD SUPER STOREGSC-SC530DD6181A886,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,0.9655172413793104
FOFCL000028469507,MESON,COLLECT,STORE,FALABELLA OSORNO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469514,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,SODIMAC,8,4,4,3,True,True,3,84.17,27.0,630,90,False,True,True,False,3.2373076923076924
FOFCL000028469531,MESON,COLLECT,STORE,FALABELLA PLAZA EL TRÃ‰BOL,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469575,MESON,COLLECT,SELLER,CANTABRICA CHILE SAGSC-SC0C93C60B0487C,SELLER,STORE,FALABELLA,10,5,5,4,True,True,3,52.0,1.0,540,125,True,False,True,True,2.0
FOFCL000028469508,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,73.02,15.0,150,20,False,False,False,False,2.1476470588235292
FOFCL000028469516,DATE_RANGE,HOME_DELIVERY,SELLER,NEMESHOPGSC-SC86454D85CE264,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,201.02,190.0,8520,35,False,False,False,True,0.6768350168350169
FOFCL000028469517,REGULAR,HOME_DELIVERY,SELLER,BLUEDREAMERGSC-SCFFA735C9B880B,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,8.0,660,30,False,False,False,True,0.7402941176470589
FOFCL000028469524,MESON,COLLECT,SELLER,SILK PERFUMESGSC-SCC41C79FD6C61D,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,28.17,1.0,420,105,True,False,True,True,1.0834615384615385
FOFCL000028469582,MESON,COLLECT,SELLER,TECHSPOT.GSC-SCE4AEAD0AA62A5,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,4.0,600,100,False,False,True,True,1.0769230769230769
FOFCL000028469556,REGULAR,HOME_DELIVERY,SELLER,VIAUNOGSC-SC382892A630B24,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000028469509,MESON,COLLECT,SELLER,FORUS S.A.GSC-SC9DEBAE01EF484,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,52.0,8.0,840,100,False,False,True,True,2.0
FOFCL000028469557,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,34.0,25.0,330,20,False,False,False,False,1.0
FOFCL000028373149,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469563,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,2,82.0,27.0,510,60,False,False,False,False,2.411764705882353
FOFCL000028469511,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA LOF3 - 9992,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,2,1,1,0,False,False,1,25.0,18.0,180,0,False,False,False,False,0.7352941176470589
FOFCL000028469543,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,2,33.17,27.0,450,25,False,False,False,False,0.9755882352941176
FOFCL000028469510,REGULAR,HOME_DELIVERY,SELLER,IGONCHILEGSC-SC581702BB27790,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,1,36.5,8.0,540,30,False,False,False,True,1.0735294117647058
FOFCL000028469512,MESON,COLLECT,SELLER,GRYLANGSC-SC2B55C8053662C,SELLER,PICKUP_POINT,CHILEXPRESS,8,4,4,3,True,True,2,50.02,8.0,1020,100,False,False,True,True,1.923846153846154
FOFCL000028469525,REGULAR,HOME_DELIVERY,SELLER,FORUS S.A.GSC-SC9DEBAE01EF484,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,8.0,660,30,False,False,False,True,0.7402941176470589
FOFCL000028469546,REGULAR,HOME_DELIVERY,SELLER,SCRAPBOOK HOBBYGSC-SC215EDA1BD0A44,SELLER,WAREHOUSE,HOME DELIVERY CORP,8,4,4,3,True,True,1,26.0,1.0,420,100,True,False,True,True,0.7647058823529411
FOFCL000028469548,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,63.02,7.0,300,20,False,False,False,False,1.8535294117647059
FOFCL000028469542,REGULAR,HOME_DELIVERY,SELLER,SOKOBOXGSC-SC793C2C90E6D6F,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,1.0,240,35,True,False,False,True,0.7402941176470589
FOFCL000028469861,REGULAR,HOME_DELIVERY,SELLER,NESTLÃ‰GSC-SCEADBDDFD550B6,SELLER,WAREHOUSE,HOME DELIVERY CORP,8,4,4,3,True,True,1,50.0,8.0,810,95,False,False,True,True,1.4705882352941178
FOFCL000028469564,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,2,82.0,27.0,510,60,False,False,False,False,2.411764705882353
FOFCL000028469533,REGULAR,HOME_DELIVERY,STORE,FALABELLA GRIS LOS DOMINICOS,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,62.18,7.0,300,20,False,False,False,False,1.8288235294117647
FOFCL000028469583,REGULAR,HOME_DELIVERY,SELLER,EMMA HOUSEGSC-SC9AEED71D4E46B,SELLER,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,37.0,8.0,570,30,False,False,False,True,1.088235294117647
FOFCL000028469539,REGULAR,HOME_DELIVERY,SELLER,IMPORTADORA DORADOGSC-SCFD28605AFF8D6,SELLER,THREE_PL_HUB,CHILEXPRESS,4,2,2,1,False,True,2,36.5,6.0,420,35,False,False,False,True,1.0735294117647058
FOFCL000028469574,REGULAR,HOME_DELIVERY,SELLER,OXIMIXOGSC-SC21942E5AC72C3,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,15.98,4.0,240,10,False,False,False,True,0.47000000000000003
FOFCL000028469547,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469522,MESON,COLLECT,STORE,FALABELLA COSTANERA CENTER,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469534,MESON,COLLECT,SELLER,TOMMY HILFIGERGSC-SC8D783BC2A0964,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,8.0,780,70,False,False,False,True,1.0769230769230769
FOFCL000028469526,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,2,1,1,0,False,False,1,36.02,16.5,90,0,False,False,False,False,1.0594117647058825
FOFCL000028469529,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028424733,MESON,COLLECT,STORE,FALABELLA CHILLÃN II,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469535,DATE_RANGE,HOME_DELIVERY,SELLER,GOSHOPGSC-SCC7D805A865FB1,SELLER,THREE_PL_HUB,CHILEXPRESS,4,2,2,1,False,True,2,60.5,6.0,600,35,False,False,False,True,0.2037037037037037
FOFCL000028469549,MESON,COLLECT,SELLER,TOP SHOP SPAGSC-SC1AEA51EDC69A7,SELLER,STORE,SODIMAC,6,3,3,2,True,True,2,28.17,8.0,780,70,False,False,False,True,1.0834615384615385
FOFCL000028469523,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,2,1,1,0,False,False,1,36.02,16.5,90,0,False,False,False,False,1.0594117647058825
FOFCL000028469541,MESON,COLLECT,SELLER,COLLOKYGSC-SC99EB0F8DD43A9,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028469552,MESON,COLLECT,SELLER,DPG CHILEGSC-SCD26801355247F,SELLER,STORE,SODIMAC,6,3,3,2,True,True,2,28.17,8.0,780,70,False,False,False,True,1.0834615384615385
FOFCL000028469565,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,49.02,13.02,150,20,False,False,False,False,1.441764705882353
FOFCL000028469537,REGULAR,HOME_DELIVERY,SELLER,TOMMY HILFIGERGSC-SC8D783BC2A0964,SELLER,THREE_PL_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,780,65,False,False,False,True,0.7647058823529411
FOFCL000028469572,MESON,COLLECT,SELLER,NESTLÃ‰GSC-SCEADBDDFD550B6,SELLER,STORE,TOTTUS,6,3,3,2,True,True,2,28.17,8.0,780,70,False,False,False,True,1.0834615384615385
FOFCL000027944408,DATE_RANGE,HOME_DELIVERY,SELLER,COOLCLUB CLGSC-SC1F96D513013BD,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,116.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028469554,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,2,1,1,0,False,False,1,36.02,16.5,90,0,False,False,False,False,1.0594117647058825
FOFCL000028111292,MESON,COLLECT,SELLER,CRUSECGSC-SC59EC8EA3FDE28,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,101.0,1.0,420,105,True,True,True,True,3.8846153846153846
FOFCL000028469561,MESON,COLLECT,SELLER,"CAFFARENA, S.A.GSC-SC971C6",SELLER,PICKUP_POINT,CHILEXPRESS,8,4,4,3,True,True,2,50.17,8.0,1020,100,False,False,True,True,1.9296153846153847
FOFCL000028469551,MESON,COLLECT,SELLER,COLLOKYGSC-SC99EB0F8DD43A9,SELLER,STORE,SODIMAC,6,3,3,2,True,True,2,52.18,1.0,360,75,True,False,False,True,2.006923076923077
FOFCL000028469550,REGULAR,HOME_DELIVERY,SELLER,ATOM.GSC-SCBC3248305CA12,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,25.17,1.0,360,70,True,False,False,True,0.7402941176470589
FOFCL000028469558,MESON,COLLECT,STORE,FALABELLA MALL PLAZA TOBALABA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028469553,MESON,COLLECT,SELLER,THE BRANDS CLUBGSC-SCE10BD69146DB5,SELLER,STORE,SODIMAC,6,3,3,2,True,True,2,28.17,8.0,780,70,False,False,False,True,1.0834615384615385
FOFCL000028469536,REGULAR,HOME_DELIVERY,SELLER,FERROELECTRONIC SPAGSC-SC5769B50E04964,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,15.98,4.0,240,10,False,False,False,True,0.47000000000000003
FOFCL000028469584,REGULAR,HOME_DELIVERY,SELLER,DIVERTIGSC-SC5939A0F86F3D3,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,15.98,4.0,240,10,False,False,False,True,0.47000000000000003
FOFCL000028469555,MESON,COLLECT,STORE,FALABELLA PLAZA EL TRÃ‰BOL,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469560,MESON,COLLECT,SELLER,CENTECGSC-SCF90EB61B49957,SELLER,PICKUP_POINT,CHILEXPRESS,6,3,3,2,True,True,1,49.67,8.0,840,65,False,False,False,True,1.9103846153846153
FOFCL000028469559,MESON,COLLECT,SELLER,LIOLAGSC-SC41FE8678A9F20,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,1.0,360,75,True,False,False,True,1.0769230769230769
FOFCL000028469576,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA LOF3 - 9992,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,2,1,1,0,False,False,1,25.0,18.0,180,0,False,False,False,False,0.7352941176470589
FOFCL000028469562,REGULAR,HOME_DELIVERY,SELLER,TOTAL VENTAS SPAGSC-SCD2AB79B9A6F6A,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,15.98,4.0,240,10,False,False,False,True,0.47000000000000003
FOFCL000028469538,REGULAR,HOME_DELIVERY,STORE,FALABELLA TEMUCO,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,2,52.0,11.0,180,25,False,False,False,False,1.5294117647058822
FOFCL000028469530,MESON,COLLECT,SELLER,ESHOPANGIEGSC-SC212CE5553D938,SELLER,STORE,SODIMAC,6,3,3,2,True,True,2,29.17,1.0,360,75,True,False,False,True,1.121923076923077
FOFCL000028469568,MESON,COLLECT,SELLER,KITCHEN CENTERGSC-SCBE67ECC91C208,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,28.17,8.0,750,100,False,False,True,True,1.0834615384615385
FOFCL000028469578,REGULAR,HOME_DELIVERY,SELLER,FORUS S.A.GSC-SC9DEBAE01EF484,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,26.0,8.0,660,30,False,False,False,True,0.7647058823529411
FOFCL000028469566,MESON,COLLECT,SELLER,LIBRENTAGSC-SC9A418E78066FA,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,4.0,600,100,False,False,True,True,1.0769230769230769
FOFCL000028469567,MESON,COLLECT,SELLER,ADIDASGSC-SC4A3A245A2003B,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028469585,REGULAR,HOME_DELIVERY,SELLER,MUNDO PARTNERGSC-SC8FB37815C935D,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,2,36.5,6.0,420,35,False,False,False,True,1.0735294117647058
FOFCL000028469642,REGULAR,HOME_DELIVERY,SELLER,ADIDASGSC-SC4A3A245A2003B,SELLER,THREE_PL_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,780,65,False,False,False,True,0.7647058823529411
FOFCL000028469613,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,417.02,94.0,17160,35,False,False,False,True,1.404107744107744
FOFCL000028469579,MESON,COLLECT,SELLER,NEW HORIZONSGSC-SCF79F4A8568936,SELLER,STORE,FALABELLA,10,5,5,4,True,True,3,76.0,1.0,540,125,True,False,True,True,2.923076923076923
FOFCL000028469647,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,417.02,94.0,17160,35,False,False,False,True,1.404107744107744
FOFCL000028469684,DATE_RANGE,HOME_DELIVERY,SELLER,SWISHPOP PERFUMESGSC-SC73D48EAECE761,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,201.02,190.0,8520,35,False,False,False,True,0.6768350168350169
FOFCL000028469571,REGULAR,HOME_DELIVERY,STORE,FALABELLA INDEPENDENCIA,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,38.18,7.0,300,20,False,False,False,False,1.1229411764705883
FOFCL000028469588,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,FALABELLA,6,3,3,2,True,True,2,36.0,25.0,450,60,False,False,False,False,1.3846153846153846
FOFCL000028469607,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA OESTE,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,39.18,8.0,300,20,False,False,False,False,1.1523529411764706
FOFCL000028469586,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028469600,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,2,33.17,27.0,450,25,False,False,False,False,0.9755882352941176
FOFCL000028469569,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,SODIMAC,6,3,3,2,True,True,2,36.17,25.0,450,60,False,False,False,False,1.3911538461538462
FOFCL000028469636,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,TOTTUS,6,3,3,2,True,True,3,84.17,27.0,570,60,False,True,False,False,3.2373076923076924
FOFCL000028469641,REGULAR,HOME_DELIVERY,SELLER,J&FGSC-SCCF6C464EA1789,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,53.0,8.0,720,65,False,False,False,True,1.5588235294117647
FOFCL000028469654,REGULAR,HOME_DELIVERY,STORE,FALABELLA COSTANERA CENTER,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,38.18,6.0,300,20,False,False,False,False,1.1229411764705883
FOFCL000028469577,REGULAR,HOME_DELIVERY,SELLER,DEPORTES SPARTAGSC-SC5F8B360B444F7,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,25.17,8.0,750,65,False,False,False,True,0.7402941176470589
FOFCL000028469678,MESON,COLLECT,SELLER,PILLINGSC-SC5A59DBCB406A0,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,29.0,1.0,420,105,True,False,True,True,1.1153846153846154
